Date;Price
06/17/1991;1.951,00
06/14/1991;1.951,00
06/13/1991;1.951,00
06/12/1991;1.950,00
06/11/1991;1.950,00
06/10/1991;1.950,00
06/07/1991;1.949,00
06/06/1991;1.948,00
06/05/1991;1.948,00
06/04/1991;1.946,00
06/03/1991;1.948,00
05/31/1991;1.947,00
05/30/1991;1.947,00
05/29/1991;1.946,00
05/28/1991;1.946,00
05/27/1991;1.946,00
05/24/1991;1.942,80
05/23/1991;1.945,00
05/22/1991;1.944,00
05/21/1991;1.942,00
05/20/1991;1.944,00
05/17/1991;1.942,00
05/16/1991;1.942,00
05/15/1991;1.943,00
05/14/1991;1.940,20
05/13/1991;1.942,00
05/10/1991;1.941,00
05/09/1991;1.941,00
05/08/1991;1.941,00
05/07/1991;1.941,00
05/06/1991;1.941,00
05/03/1991;1.939,00
05/02/1991;1.939,00
05/01/1991;1.938,00
04/30/1991;1.939,00
04/29/1991;1.939,00
04/26/1991;1.938,00
04/25/1991;1.937,00
04/24/1991;1.937,00
04/23/1991;1.938,00
04/22/1991;1.937,00
04/19/1991;1.936,00
04/18/1991;1.934,00
04/17/1991;1.934,00
04/16/1991;1.934,00
04/15/1991;1.934,00
04/12/1991;1.932,50
04/11/1991;1.933,00
04/10/1991;1.928,50
04/09/1991;1.930,00
04/08/1991;1.933,00
04/05/1991;1.932,00
04/04/1991;1.932,00
04/03/1991;1.931,00
04/02/1991;1.931,00
04/01/1991;1.932,00
03/29/1991;1.932,00
03/28/1991;1.932,00
03/27/1991;1.931,00
03/26/1991;1.931,00
03/25/1991;1.930,00
03/22/1991;1.929,00
03/21/1991;1.930,00
03/20/1991;1.930,00
03/19/1991;1.929,00
03/18/1991;1.928,00
03/15/1991;1.927,00
03/14/1991;1.926,00
03/13/1991;1.926,00
03/12/1991;1.930,50
03/11/1991;1.927,00
03/08/1991;1.925,00
03/07/1991;1.924,00
03/06/1991;1.924,00
03/05/1991;1.923,00
03/04/1991;1.923,00
03/01/1991;1.921,00
02/28/1991;1.920,00
02/27/1991;1.920,00
02/26/1991;1.920,00
02/25/1991;1.919,00
02/22/1991;1.916,00
02/21/1991;1.916,00
02/20/1991;1.916,00
02/19/1991;1.915,00
02/18/1991;1.914,00
02/15/1991;1.913,00
02/14/1991;1.913,00
02/13/1991;1.912,00
02/12/1991;1.911,00
02/11/1991;1.911,00
02/08/1991;1.911,00
02/07/1991;1.910,00
02/06/1991;1.910,00
02/05/1991;1.911,00
02/04/1991;1.911,00
02/01/1991;1.911,00
01/31/1991;1.912,00
01/30/1991;1.913,00
01/29/1991;1.915,50
01/28/1991;1.911,00
01/25/1991;1.911,00
01/24/1991;1.910,00
01/23/1991;1.910,00
01/22/1991;1.909,00
01/21/1991;1.909,00
01/18/1991;1.911,50
01/17/1991;1.912,00
01/16/1991;1.909,00
01/15/1991;1.907,00
01/14/1991;1.907,00
01/11/1991;1.906,00
01/10/1991;1.906,00
01/09/1991;1.906,00
01/08/1991;1.907,50
01/07/1991;1.907,00
01/04/1991;1.901,00
01/03/1991;1.901,00
01/02/1991;1.903,00
12/31/1990;1.901,00
12/28/1990;1.900,00
12/27/1990;1.900,00
12/26/1990;1.897,00
12/25/1990;1.897,00
12/24/1990;1.897,00
12/21/1990;1.895,00
12/20/1990;1.894,00
12/19/1990;1.892,00
12/18/1990;1.892,00
12/17/1990;1.891,00
12/14/1990;1.890,00
12/13/1990;1.889,00
12/12/1990;1.889,00
12/11/1990;1.889,00
12/10/1990;1.887,00
12/07/1990;1.887,00
12/06/1990;1.887,00
12/05/1990;1.887,00
12/04/1990;1.887,00
12/03/1990;1.885,00
11/30/1990;1.884,00
11/29/1990;1.883,50
11/28/1990;1.881,00
11/27/1990;1.881,00
11/26/1990;1.881,50
11/23/1990;1.879,00
11/22/1990;1.880,00
11/21/1990;1.879,50
11/20/1990;1.876,00
11/19/1990;1.877,50
11/07/1989;1.780,00
11/06/1989;1.780,00
11/03/1989;1.786,00
11/02/1989;1.786,00
11/01/1989;1.786,00
10/31/1989;1.786,00
10/30/1989;1.786,00
10/27/1989;1.776,00
10/26/1989;1.776,00
10/25/1989;1.776,00
10/24/1989;1.776,00
10/23/1989;1.776,00
10/20/1989;1.774,00
10/19/1989;1.774,00
10/18/1989;1.774,00
10/17/1989;1.774,00
10/16/1989;1.774,00
10/13/1989;1.775,00
10/12/1989;1.775,00
10/11/1989;1.775,00
10/10/1989;1.775,00
10/09/1989;1.773,00
10/06/1989;1.773,00
10/05/1989;1.773,00
10/04/1989;1.773,00
10/03/1989;1.773,00
10/02/1989;1.773,00
09/29/1989;1.774,00
09/28/1989;1.774,00
09/27/1989;1.774,00
09/26/1989;1.774,00
09/25/1989;1.774,00
09/22/1989;1.775,00
09/21/1989;1.775,00
09/20/1989;1.775,00
09/19/1989;1.775,00
09/18/1989;1.775,00
09/15/1989;1.777,00
09/14/1989;1.777,00
09/13/1989;1.777,00
09/12/1989;1.777,00
09/11/1989;1.777,00
09/08/1989;1.773,00
09/07/1989;1.773,00
09/06/1989;1.773,00
09/05/1989;1.773,00
09/04/1989;1.775,00
09/01/1989;1.775,00
08/31/1989;1.775,00
08/30/1989;1.775,00
08/29/1989;1.775,00
08/28/1989;1.775,00
08/25/1989;1.771,00
08/24/1989;1.771,00
08/23/1989;1.771,00
08/22/1989;1.771,00
08/21/1989;1.771,00
08/18/1989;1.771,00
08/17/1989;1.771,00
08/16/1989;1.771,00
08/15/1989;1.771,00
08/14/1989;1.771,00
08/11/1989;1.764,00
08/10/1989;1.764,00
08/09/1989;1.764,00
08/08/1989;1.764,00
08/07/1989;1.764,00
08/04/1989;1.765,00
08/03/1989;1.765,00
08/02/1989;1.765,00
08/01/1989;1.765,00
07/31/1989;1.765,00
07/28/1989;1.763,00
07/27/1989;1.763,00
07/26/1989;1.763,00
07/25/1989;1.763,00
07/24/1989;1.763,00
07/21/1989;1.762,00
07/20/1989;1.762,00
07/19/1989;1.762,00
07/18/1989;1.762,00
07/17/1989;1.762,00
07/14/1989;1.762,00
07/13/1989;1.762,00
07/12/1989;1.762,00
07/11/1989;1.762,00
07/10/1989;1.762,00
07/07/1989;1.761,00
07/06/1989;1.761,00
07/05/1989;1.761,00
07/04/1989;1.761,00
07/03/1989;1.761,00
06/30/1989;1.757,00
06/29/1989;1.757,00
06/28/1989;1.757,00
06/27/1989;1.757,00
06/26/1989;1.757,00
06/23/1989;1.760,00
06/22/1989;1.760,00
06/21/1989;1.760,00
06/20/1989;1.760,00
06/19/1989;1.760,00
06/16/1989;1.758,00
06/15/1989;1.758,00
06/14/1989;1.758,00
06/13/1989;1.758,00
06/12/1989;1.758,00
06/09/1989;1.757,00
06/08/1989;1.757,00
06/07/1989;1.757,00
06/06/1989;1.757,00
06/05/1989;1.757,00
06/02/1989;1.759,00
06/01/1989;1.759,00
05/31/1989;1.759,00
05/30/1989;1.759,00
05/29/1989;1.756,00
05/26/1989;1.756,00
05/25/1989;1.756,00
05/24/1989;1.756,00
05/23/1989;1.756,00
05/22/1989;1.756,00
05/19/1989;1.765,00
05/18/1989;1.765,00
05/17/1989;1.765,00
05/16/1989;1.765,00
05/15/1989;1.765,00
05/12/1989;1.755,00
05/11/1989;1.755,00
05/10/1989;1.755,00
05/09/1989;1.755,00
05/08/1989;1.755,00
05/05/1989;1.747,00
05/04/1989;1.747,00
05/03/1989;1.747,00
05/02/1989;1.747,00
05/01/1989;1.747,00
04/28/1989;1.742,00
04/27/1989;1.742,00
04/26/1989;1.742,00
04/25/1989;1.742,00
04/24/1989;1.742,00
04/21/1989;1.743,00
04/20/1989;1.743,00
04/19/1989;1.743,00
04/18/1989;1.743,00
04/17/1989;1.743,00
04/14/1989;1.743,00
04/13/1989;1.743,00
04/12/1989;1.743,00
04/11/1989;1.743,00
04/10/1989;1.743,00
04/07/1989;1.743,00
04/06/1989;1.743,00
04/05/1989;1.743,00
04/04/1989;1.743,00
04/03/1989;1.743,00
03/31/1989;1.741,00
03/30/1989;1.741,00
03/29/1989;1.741,00
03/28/1989;1.741,00
03/27/1989;1.741,00
03/24/1989;1.742,00
03/23/1989;1.742,00
03/22/1989;1.742,00
03/21/1989;1.742,00
03/20/1989;1.742,00
03/17/1989;1.739,00
03/16/1989;1.739,00
03/15/1989;1.739,00
03/14/1989;1.739,00
03/13/1989;1.739,00
03/10/1989;1.735,00
03/09/1989;1.735,00
03/08/1989;1.735,00
03/07/1989;1.735,00
03/06/1989;1.735,00
03/03/1989;1.731,00
03/02/1989;1.731,00
03/01/1989;1.731,00
02/28/1989;1.731,00
02/27/1989;1.731,00
02/24/1989;1.731,00
02/23/1989;1.731,00
02/22/1989;1.730,00
02/21/1989;1.730,00
02/20/1989;1.730,00
02/17/1989;1.730,00
02/16/1989;1.730,00
02/15/1989;1.730,00
02/14/1989;1.730,00
02/13/1989;1.730,00
02/10/1989;1.730,00
02/09/1989;1.730,00
02/08/1989;1.730,00
02/07/1989;1.730,00
02/06/1989;1.730,00
02/03/1989;1.729,00
02/02/1989;1.729,00
02/01/1989;1.729,00
01/31/1989;1.729,00
01/30/1989;1.729,00
01/27/1989;1.726,00
01/26/1989;1.726,00
01/25/1989;1.726,00
01/24/1989;1.726,00
01/23/1989;1.726,00
01/20/1989;1.725,00
01/19/1989;1.725,00
01/18/1989;1.725,00
01/17/1989;1.725,00
01/16/1989;1.720,00
01/13/1989;1.720,00
01/12/1989;1.720,00
01/11/1989;1.720,00
01/10/1989;1.720,00
01/09/1989;1.720,00
01/06/1989;1.712,00
01/05/1989;1.712,00
01/04/1989;1.712,00
01/03/1989;1.712,00
01/02/1989;1.725,00
12/30/1988;1.725,00
12/29/1988;1.725,00
12/28/1988;1.725,00
12/27/1988;1.725,00
12/26/1988;1.724,00
12/23/1988;1.724,00
12/22/1988;1.724,00
12/21/1988;1.724,00
12/20/1988;1.724,00
12/19/1988;1.724,00
12/16/1988;1.720,00
12/15/1988;1.720,00
12/14/1988;1.720,00
12/13/1988;1.720,00
12/12/1988;1.720,00
12/09/1988;1.718,00
12/08/1988;1.718,00
12/07/1988;1.718,00
12/06/1988;1.718,00
12/05/1988;1.718,00
12/02/1988;1.716,00
12/01/1988;1.716,00
11/30/1988;1.716,00
11/29/1988;1.716,00
11/28/1988;1.716,00
11/25/1988;1.714,00
11/24/1988;1.714,00
11/23/1988;1.714,00
11/22/1988;1.714,00
11/21/1988;1.714,00
11/18/1988;1.713,00
11/17/1988;1.713,00
11/16/1988;1.713,00
11/15/1988;1.713,00
11/14/1988;1.713,00
11/11/1988;1.711,00
11/10/1988;1.711,00
11/09/1988;1.711,00
11/08/1988;1.711,00
11/07/1988;1.711,00
11/04/1988;1.713,00
11/03/1988;1.713,00
11/02/1988;1.713,00
11/01/1988;1.713,00
10/31/1988;1.713,00
10/28/1988;1.706,00
10/27/1988;1.706,00
10/26/1988;1.706,00
10/25/1988;1.706,00
10/24/1988;1.706,00
10/21/1988;1.706,00
10/20/1988;1.706,00
10/19/1988;1.706,00
10/18/1988;1.706,00
10/17/1988;1.705,00
10/14/1988;1.705,00
10/13/1988;1.703,00
10/12/1988;1.704,00
10/11/1988;1.704,00
10/10/1988;1.703,00
10/07/1988;1.703,00
10/06/1988;1.703,00
10/05/1988;1.702,00
10/04/1988;1.701,00
10/03/1988;1.701,00
09/30/1988;1.702,00
09/29/1988;1.700,00
09/28/1988;1.701,00
09/27/1988;1.702,00
09/26/1988;1.701,00
09/23/1988;1.700,00
09/22/1988;1.700,00
09/21/1988;1.698,00
09/20/1988;1.697,00
09/19/1988;1.699,00
09/16/1988;1.700,00
09/15/1988;1.700,00
09/14/1988;1.698,00
09/13/1988;1.698,00
09/12/1988;1.697,00
09/09/1988;1.697,00
09/08/1988;1.697,00
09/07/1988;1.697,00
09/06/1988;1.696,00
09/05/1988;1.694,00
09/02/1988;1.694,00
09/01/1988;1.694,00
08/31/1988;1.694,00
08/30/1988;1.694,00
08/29/1988;1.694,00
08/26/1988;1.697,00
08/25/1988;1.697,00
08/24/1988;1.697,00
08/23/1988;1.697,00
08/22/1988;1.697,00
08/19/1988;1.693,00
08/18/1988;1.693,00
08/17/1988;1.693,00
08/16/1988;1.693,00
08/15/1988;1.693,00
08/12/1988;1.693,00
08/11/1988;1.693,00
08/10/1988;1.693,00
08/09/1988;1.693,00
08/08/1988;1.693,00
08/05/1988;1.693,00
08/04/1988;1.693,00
08/03/1988;1.693,00
08/02/1988;1.693,00
08/01/1988;1.693,00
07/29/1988;1.688,00
07/28/1988;1.688,00
07/27/1988;1.688,00
07/26/1988;1.688,00
07/25/1988;1.688,00
07/22/1988;1.689,00
07/21/1988;1.689,00
07/20/1988;1.689,00
07/19/1988;1.689,00
07/18/1988;1.689,00
07/15/1988;1.687,00
07/14/1988;1.687,00
07/13/1988;1.687,00
07/12/1988;1.687,00
07/11/1988;1.687,00
07/08/1988;1.683,00
07/07/1988;1.683,00
